"","mds","mdstp","soap","tprs","mdsmod"
"34",0.0266610794991638,0,0.01961533403987,0.0447927310723372,0.0254991664867911
"35",0.0247090377325305,0,0.0227525729558975,0.0274641755488931,0.0240621941913774
"36",0.0362439980089322,0,0.0255496147240412,0.0832524565202562,0.0358419956082723
"37",0.0332680271926742,0,0.0234304380755755,0.0314063348604869,0.0326850650845965
"38",0.0232098586629650,0,0.0295240346903293,0.121999836519665,0.0227543297777456
"39",0.0243335843144496,0,0.0186502539499479,0.0383673494804041,0.0245398284651202
"40",0.0350494516111496,0,0.0238795259760926,0.050731085002351,0.0341164412475565
"41",0.0266705622327788,0,0.0225140479336085,0.104976168461402,0.0268725292110316
"42",0.0249365191226693,0,0.0203616202534552,0.0418871801769019,0.0243940865251262
"43",0.0257961798889382,0,0.0205704597061137,0.0406846339093864,0.0252448644624331
"44",0.0243069559410964,0,0.0207518837206527,0.071234804022798,0.0236880958080021
"45",0.0213927404053606,0,0.0194875242121225,0.0272882558265241,0.0218391698385545
"46",0.0239565091994028,0,0.0197366134935766,0.071659196604931,0.0238662155467075
"47",0.0250263276613567,0,0.0236476456079158,0.044420820083124,0.0242479052830858
"48",0.0444773784651542,0,0.0274082970448851,0.03175765884412,0.0424891251369107
"49",0.0441053837440793,0,0.0261152901074419,0.0387270192508612,0.042133056866564
"50",0.0174133321501484,0,0.0188751924236,0.0681374043836876,0.0169436145265274
"51",0.0211033328792093,0,0.583698251568085,0.0339025642501071,0.0212548095610019
"52",0.0264819911304071,0,0.0179812292534188,0.0246999567399598,0.0260970713446039
"53",0.0217753147089881,0,0.0206460500436814,0.0420217435800502,0.022749661811245
"54",0.0276443382741467,0,0.0218176921917894,0.0268981358308758,0.0274531244998706
"55",0.0251599039305661,0,0.0196935831497338,0.0276242478179561,0.0242825631028452
"56",0.0220850473264305,0,0.0197739615469955,0.0416683051830979,0.0217229310004086
"57",0.0281523220648972,0,0.0289242425903719,0.0502478401630119,0.0285968066341379
"58",0.0500312614229804,0,0.0314763361581963,0.0426653870012239,0.0477340279598342
"59",0.0358418717004962,0,0.0315398662240968,0.0571380103903318,0.0357763995610894
"60",0.0299713338747616,0,0.0326856321262429,0.0306473580708614,0.0290509537001542
"61",0.0225801911891843,0,0.0185579785774542,0.0548102228518346,0.0226245930526408
"62",0.0267429477392348,0,0.0263775828862057,0.0379115076218075,0.0264814572845829
"63",0.0287932607660711,0,0.0208576688452092,0.0384765541095536,0.0275895317778474
"64",0.0415494951051308,0,0.0191763492769476,0.0309312963616730,0.0403273304672033
"65",0.0368663984413262,0,0.0277891812214488,0.165498359258629,0.0365517413457064
"66",0.0376091627229385,0,0.0233890300901043,0.0371982748985268,0.0369557485962521
"67",0.0301677012067574,0,0.046563951513618,0.0333036395493387,0.0298039097084767
"68",0.0373659922892973,0,0.0273742294597239,0.0417656043145663,0.0368122173990207
"69",0.0221781263199032,0,0.0379812722911750,0.0293290286683261,0.0224923193916413
"70",0.0272117622097977,0,0.0271794454211743,0.0452720125930788,0.0261508402954163
"71",0.0308137817168444,0,0.0194558358564398,0.0747678547382778,0.0316377034768969
"72",0.0276356252936177,0,0.0234787039865759,0.0238875372637503,0.0269258094844356
"73",0.0253595576070987,0,0.0177669721396551,0.0262885922525718,0.0242006632700605
"74",0.0289382854399136,0,0.0274469470590246,0.0603271418855097,0.0286622469670228
"75",0.0278203563075597,0,0.0199521086811019,0.156363282401872,0.0265842655612165
"76",0.0258655251799026,0,0.0216144169369423,0.0367986042865702,0.0248026245971789
"77",0.030498933857484,0,0.0286646162284048,0.0349355184896203,0.031033403875977
"78",0.0320066440582161,0,0.0238768455270567,0.0454082995625485,0.0327810953304001
"79",0.0244044594045625,0,0.0192349121253911,0.0970171139764684,0.0242505780578107
"80",0.0323495228495753,0,0.330335583456624,0.070549529335136,0.0323195436247037
"81",0.0194582371746232,0,0.0191130887260845,0.040347806681076,0.0188635986544847
"82",0.0286418642245336,0,0.020861987940466,0.0383589204853391,0.0285637285736006
"83",0.0465437598358209,0,0.0401849621045697,0.0539065890723847,0.0478221532582986
"84",0.0220532605310606,0,0.0191577636222229,0.0353593440228102,0.0220252705277019
"85",0.0224349357021237,0,0.0201480529823088,0.0331603853488546,0.0224539987204949
"86",0.0251414012101377,0,0.0325390758084217,0.0448419040444906,0.0244815184348557
"87",0.0257261256904401,0,0.025671431535055,0.0370339923047395,0.0248690465534744
"88",0.0292425830740956,0,0.0231141674918499,0.0474536885780616,0.0277097741381002
"89",0.038871849937255,0,0.0234744871492886,0.0322905650592591,0.0368721044137826
"90",0.0429029184634884,0,0.0309513578895941,0.0696394681371075,0.0423868636634705
"91",0.0600369043871444,0,0.0667218485927772,0.0758306768388749,0.0606247078873329
"92",0.0248476814737484,0,0.0206375495050588,0.0435636447677563,0.0246892028186249
"93",0.0212498227953655,0,0.0214351748822669,0.0296807321388509,0.0207776361510843
"94",0.0301260373516149,0,0.0248836139747942,0.192586442080368,0.0312777914297684
"95",0.0293232713211639,0,0.0202886398499931,0.0646211495694098,0.0287872040623986
"96",0.0265497105413590,0,0.0186206993698639,0.0287074620840537,0.0259069104163584
"97",0.0219014652065347,0,0.0192701838571102,0.110073688236657,0.0217585968702923
"98",0.0276959504416519,0,0.0252096620710209,0.0317849841631369,0.0272436860774184
"99",0.0262492470324076,0,0.0202752095947363,0.0376180732642911,0.0265311725961717
"100",0.0322128136670471,0,0.0255792286331633,0.04961170688846,0.031350644592642
