"","mds","mdstp","soap","tprs","mdsmod"
"36",0.093081424978647,0,0.0785752339355434,0.126581556571603,0.0990836648896493
"37",0.104225889658217,0,0.072037481480895,0.0969427347413915,0.116919300709974
"38",0.0875949761367859,0,0.0881255526200234,0.0849606561699365,0.096352752538052
"39",0.0720714278083455,0,0.0615542397843224,0.113134413432080,0.0804126106506722
"40",0.0826840577137287,0,0.0647712629380799,0.0833635675121744,0.0927545153479545
"41",0.0967840446336747,0,0.0778133297037954,0.0900271205888829,0.100684150963622
"42",0.130525860083435,0,0.0811823622286795,0.122560453875437,0.131551482430682
"43",0.0861592294768195,0,0.0708096021808678,0.121177679217377,0.095254745852967
"44",0.100839623833094,0,0.0773332202267007,0.0954740578010217,0.108389226452139
"45",0.102672149482778,0,0.0794331146753954,0.121028727024778,0.106252678922649
"46",0.134654839156014,0,0.0987461420480007,0.135173422223496,0.153159570117122
"47",0.117962558535500,0,0.0985415342726401,0.153788630122471,0.146597487710454
"48",0.105510824485663,0,0.08430340443191,0.123044423997987,0.109042847441709
"49",0.0947211203005543,0,0.0851599796102462,0.107203580175828,0.098690245297476
"50",0.109870980595681,0,0.0798233334167766,0.110312098204606,0.119344177248961
"51",0.102125013629985,0,0.0760402515468997,0.111483922133480,0.119328327101199
"52",0.11136547763302,0,0.0785898231995186,0.113304342586813,0.127585088819730
"53",0.079929745731642,0,0.064151778479369,0.102765719788561,0.084235181681985
"54",0.0862509201548349,0,0.0608915390832076,0.0676251395372221,0.0983690514519469
"55",0.094467317294714,0,0.0794192690722768,0.129743872782246,0.0961961066778171
"56",0.100925489436273,0,0.0665225544410558,0.153163715781824,0.118193139115921
"57",0.0970063858282515,0,0.0677632177391139,0.0956923995665208,0.0884002444905408
"58",0.0858545259572321,0,0.071490017016785,0.0839247544242318,0.094816461686661
"59",0.0818743197095294,0,0.0702442749681101,0.102037804830767,0.083178415892518
"60",0.0979645343331917,0,0.0685551551376039,0.091449755668234,0.104416900728275
"61",0.121462862085910,0,0.101386425080045,0.124109909474530,0.144399654770106
"62",0.100615143339342,0,0.0846600450090674,0.156516778499865,0.108795689301897
"63",0.0866350064098552,0,0.0678987521901245,0.114593546464065,0.094852714398829
"64",0.112158410539534,0,0.096255053435222,0.173064334148312,0.125053063886853
"65",0.107103821929279,0,0.082403793580046,0.105404220925032,0.111507733089271
"66",0.121556103764623,0,0.0751894567066068,0.0840795128789007,0.116405600276311
"67",0.0948401564102152,0,0.0797619704822018,0.102400999700149,0.108953969373356
"68",0.102778762279239,0,0.0781166810879833,0.108968914168307,0.115590579633051
"69",0.0954094589483252,0,0.0618484731844363,0.0890918840551606,0.0940099082631161
"70",0.10793555735948,0,0.0749551187932891,0.095483462114307,0.112466006395804
"71",0.0958858720140544,0,0.0611007144917973,0.117177208160759,0.106341028004218
"72",0.0873788792643906,0,0.0753320866778526,0.0887556573997283,0.0868515505795931
"73",0.0950682002474353,0,0.0621517631652085,0.106952130572007,0.104936159186597
"74",0.123496719314948,0,0.071084861691324,0.109362056240048,0.146788804654559
"75",0.0920919900862193,0,0.0681304777929883,0.106795985511364,0.095070002677977
"76",0.105411659824753,0,0.0767435254311373,0.105298159006256,0.108442073276246
"77",0.0801623535656957,0,0.0614276091197343,0.100295637621544,0.101281394759555
"78",0.0862976520647805,0,0.0618932869941794,0.0810334913763451,0.101721610779635
"79",0.117576340371745,0,0.0804842685823527,0.104406959737852,0.125186575898662
"80",0.123485244623698,0,0.0743899012876002,0.104404093427496,0.132636829918968
"81",0.122358446644344,0,0.0893590543111656,0.120885866355610,0.138678147431394
"82",0.111586605153306,0,0.0769759820145872,0.113409186304557,0.118944741951403
"83",0.0867043476950893,0,0.0856186546731224,0.160380720997340,0.0864724137205627
"84",0.0856708314899003,0,0.0590755481229123,0.0843526646801134,0.0901021481206373
"85",0.0987127965420868,0,0.0749591522343312,0.127112021766508,0.11017533273978
"86",0.0914306863926627,0,0.0671754920909704,0.102221930579942,0.0992377431764723
"87",0.103280035116313,0,0.0721682756542706,0.0938147144490486,0.102192703085966
"88",0.0910057136572729,0,0.0599129880432635,0.124215817477996,0.105786184856837
"89",0.0889174192616778,0,0.0717968607142214,0.0943701529041404,0.102110032584108
"90",0.0963663854599044,0,0.0653084430609264,0.0992834907950851,0.10301654297856
"91",0.114773727113617,0,0.0827834553681397,0.105931461120909,0.117508069452326
"92",0.111230321051259,0,0.0711989266746499,0.127931084896630,0.126319774804298
"93",0.109679018403848,0,0.0755957936865746,0.115034295009107,0.115649854947567
"94",0.116172227592645,0,0.0844697265077455,0.114518917578706,0.114946677034351
"95",0.0830542749294338,0,0.0759869638528949,0.104031852285026,0.0834197494753957
"96",0.0855862773468695,0,0.0746014508161543,0.124774558929654,0.0916607971426044
"97",0.0960141498109397,0,0.0832937392444731,0.140997810896452,0.108622297756684
"98",0.0977650706981717,0,0.0714751626965956,0.143207482183931,0.106515097322920
"99",0.0667798395931124,0,0.0628052214512987,0.0705973400831593,0.0708362525364785
"100",0.0900496432659326,0,0.0721476539532415,0.0863123155770598,0.105144114552673
